HostID,host_url,host_name,host_since,Host_City,host_Neighbourhood,Host_State,Host_Country,superhost,host_thumbnail_url,host_picture_url,host_total_listings_count,host_has_profile_pic,host_identity_verified,host_response_timeID
27656377,https://www.airbnb.com/users/show/27656377,Alex,2/12/2015,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/users/27656377/profile_pic/1423772387/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/27656377/profile_pic/1423772387/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
7675473,https://www.airbnb.com/users/show/7675473,Marne,7/23/2013,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/pictures/21e2bf74-c95b-4226-80e0-51ab271ec003.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/21e2bf74-c95b-4226-80e0-51ab271ec003.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_002
17717833,https://www.airbnb.com/users/show/17717833,Brian And Gina,7/6/2014,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/17717833/profile_pic/1408426033/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/17717833/profile_pic/1408426033/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
964658,https://www.airbnb.com/users/show/964658,Marina,8/13/2011,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/964658/profile_pic/1416517035/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/964658/profile_pic/1416517035/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
20567228,https://www.airbnb.com/users/show/20567228,Shana,8/26/2014,Seattle,,Washington,United States,f,"https://a1.muscache.com/ac/users/20567228/profile_pic/1409074620/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/20567228/profile_pic/1409074620/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_003
7796684,https://www.airbnb.com/users/show/7796684,Susan,7/29/2013,Greenwood Village,Long Beach,Colorado,United States,t,"https://a1.muscache.com/ac/users/7796684/profile_pic/1375114833/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/7796684/profile_pic/1375114833/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_002
34994802,https://www.airbnb.com/users/show/34994802,Marian,6/4/2015,Seattle,Wallingford,Washington,United States,t,"https://a0.muscache.com/ac/users/34994802/profile_pic/1434299533/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/34994802/profile_pic/1434299533/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
2472278,https://www.airbnb.com/users/show/2472278,Carrie,5/26/2012,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/2472278/profile_pic/1426348259/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/2472278/profile_pic/1426348259/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
6885026,https://www.airbnb.com/users/show/6885026,Jim,6/12/2013,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/6885026/profile_pic/1432616389/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/6885026/profile_pic/1432616389/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",5,t,t,HRT_002
22840181,https://www.airbnb.com/users/show/22840181,Samantha,10/22/2014,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/22840181/profile_pic/1416224289/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/22840181/profile_pic/1416224289/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
29181914,https://www.airbnb.com/users/show/29181914,Chris & Maria,3/11/2015,Seattle,Wallingford,Washington,United States,t,"https://a1.muscache.com/ac/users/29181914/profile_pic/1426136926/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/29181914/profile_pic/1426136926/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
1015653,https://www.airbnb.com/users/show/1015653,David,8/24/2011,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/users/1015653/profile_pic/1328831413/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/1015653/profile_pic/1328831413/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
7556974,https://www.airbnb.com/users/show/7556974,Peggy,7/17/2013,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/7556974/profile_pic/1430283527/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/7556974/profile_pic/1430283527/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
365852,https://www.airbnb.com/users/show/365852,Kymber,1/28/2011,Seattle,Wallingford,Washington,United States,f,"https://a1.muscache.com/ac/users/365852/profile_pic/1408499951/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/365852/profile_pic/1408499951/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
23986021,https://www.airbnb.com/users/show/23986021,Derrill And Patty,11/20/2014,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/23986021/profile_pic/1443587288/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/23986021/profile_pic/1443587288/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
17935405,https://www.airbnb.com/users/show/17935405,Anna,7/10/2014,Seattle,Wallingford,Washington,United States,t,"https://a1.muscache.com/ac/users/17935405/profile_pic/1432002903/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/17935405/profile_pic/1432002903/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
7319622,https://www.airbnb.com/users/show/7319622,Darren & Stephanie,7/6/2013,Seattle,Wallingford,Washington,United States,t,"https://a2.muscache.com/ac/users/7319622/profile_pic/1378063652/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/7319622/profile_pic/1378063652/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
1850689,https://www.airbnb.com/users/show/1850689,Lucinda,3/3/2012,Seattle,Wallingford,Washington,United States,f,"https://a1.muscache.com/ac/users/1850689/profile_pic/1377837038/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/1850689/profile_pic/1377837038/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
11238188,https://www.airbnb.com/users/show/11238188,Jodi-Ann,1/12/2014,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/11238188/profile_pic/1389631670/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/11238188/profile_pic/1389631670/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
14898710,https://www.airbnb.com/users/show/14898710,Molly,4/29/2014,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/14898710/profile_pic/1431795581/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/14898710/profile_pic/1431795581/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
9838821,https://www.airbnb.com/users/show/9838821,Claire,11/5/2013,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/users/9838821/profile_pic/1443055756/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/9838821/profile_pic/1443055756/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
14417667,https://www.airbnb.com/users/show/14417667,Saleem,4/17/2014,Seattle,,Washington,United States,f,"https://a0.muscache.com/ac/users/14417667/profile_pic/1397784202/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/14417667/profile_pic/1397784202/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
832888,https://www.airbnb.com/users/show/832888,Matthew,7/18/2011,Seattle,Wallingford,Washington,United States,f,"https://a1.muscache.com/ac/users/832888/profile_pic/1387554265/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/832888/profile_pic/1387554265/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_001
35246915,https://www.airbnb.com/users/show/35246915,Jaime,6/7/2015,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/35246915/profile_pic/1437452425/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/35246915/profile_pic/1437452425/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_003
3032548,https://www.airbnb.com/users/show/3032548,Joanna,7/23/2012,Seattle,Wallingford,Washington,United States,t,"https://a2.muscache.com/ac/users/3032548/profile_pic/1343096828/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/3032548/profile_pic/1343096828/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
9450725,https://www.airbnb.com/users/show/9450725,Ron,10/15/2013,Seattle,Wallingford,Washington,United States,f,"https://a1.muscache.com/ac/users/9450725/profile_pic/1399142568/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/9450725/profile_pic/1399142568/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
6645401,https://www.airbnb.com/users/show/6645401,Jess,5/29/2013,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/users/6645401/profile_pic/1369879731/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/6645401/profile_pic/1369879731/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
23827582,https://www.airbnb.com/users/show/23827582,Michelle,11/16/2014,Seattle,Wallingford,Washington,United States,f,"https://a1.muscache.com/ac/users/23827582/profile_pic/1442208194/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/23827582/profile_pic/1442208194/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
45437387,https://www.airbnb.com/users/show/45437387,Jon,9/30/2015,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/45437387/profile_pic/1443620706/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/45437387/profile_pic/1443620706/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_003
1243056,https://www.airbnb.com/users/show/1243056,Andrew,10/3/2011,Seattle,Capitol Hill,Washington,United States,f,"https://a0.muscache.com/ac/users/1243056/profile_pic/1334570930/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/1243056/profile_pic/1334570930/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",37,t,t,HRT_002
10607280,https://www.airbnb.com/users/show/10607280,Jay,12/13/2013,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/10607280/profile_pic/1434501729/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/10607280/profile_pic/1434501729/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
378445,https://www.airbnb.com/users/show/378445,Ralph,2/5/2011,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/users/378445/profile_pic/1307023286/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/378445/profile_pic/1307023286/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_003
33039203,https://www.airbnb.com/users/show/33039203,Tobin,5/10/2015,Seattle,Wallingford,Washington,United States,t,"https://a2.muscache.com/ac/users/33039203/profile_pic/1431314892/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/33039203/profile_pic/1431314892/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
15606907,https://www.airbnb.com/users/show/15606907,"Karen, Chip & Karl",5/16/2014,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/15606907/profile_pic/1422551529/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/15606907/profile_pic/1422551529/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
1414691,https://www.airbnb.com/users/show/1414691,Jordan,11/16/2011,Seattle,Wallingford,Washington,United States,f,"https://a0.muscache.com/ac/users/1414691/profile_pic/1421250668/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/1414691/profile_pic/1421250668/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_001
10061445,https://www.airbnb.com/users/show/10061445,Roland,11/16/2013,Seattle,Wallingford,Washington,United States,t,"https://a2.muscache.com/ac/users/10061445/profile_pic/1430286904/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/10061445/profile_pic/1430286904/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_002
49432912,https://www.airbnb.com/users/show/49432912,Alberto,11/19/2015,Seattle,Wallingford,Washington,United States,f,"https://a2.muscache.com/ac/pictures/68b7f586-2a88-47b9-a838-72eca7eb5006.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/68b7f586-2a88-47b9-a838-72eca7eb5006.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
3267988,https://www.airbnb.com/users/show/3267988,Rebecca,8/15/2012,Seattle,Wallingford,Washington,United States,f,"https://a1.muscache.com/ac/users/3267988/profile_pic/1402473665/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/3267988/profile_pic/1402473665/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
17961308,https://www.airbnb.com/users/show/17961308,Ryan,7/11/2014,Seattle,Green Lake,Washington,United States,t,"https://a2.muscache.com/ac/users/17961308/profile_pic/1413055099/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/17961308/profile_pic/1413055099/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
